# "Timestep" "MSD"
50000 0.0 
51000 1.5636866800464277 
52000 2.2645660428411265 
53000 2.8385348027227226 
54000 3.433634600828675 
55000 4.061421264957652 
56000 4.721417323483784 
57000 5.218865531452695 
58000 5.884318618015951 
59000 6.477355283305449 
60000 6.858323068988369 
61000 7.424417333237425 
62000 7.984472789676791 
63000 8.51404151744351 
64000 8.961557287244991 
65000 9.502045717267007 
66000 9.933705624352498 
67000 10.500508943153193 
68000 11.019315557645895 
69000 11.496044111262322 
70000 11.96031398133409 
71000 12.485253109489841 
72000 13.094785177255504 
73000 13.640374391248477 
74000 14.142587992262998 
75000 14.588803657553504 
76000 15.004338725143251 
77000 15.399314496290438 
78000 15.89617928993781 
79000 16.461069991375386 
80000 17.00250145690056 
81000 17.542497733821527 
82000 17.9047641876456 
83000 18.382426047791338 
84000 18.732910095916434 
85000 19.15538350003261 
86000 19.850916741754993 
87000 20.422164400268443 
88000 21.054810156213794 
89000 21.496153193931292 
90000 22.13203788898754 
91000 22.31120822505208 
92000 22.88201851829732 
93000 23.37186318534034 
94000 23.89773341053988 
95000 24.475246669149346 
96000 24.834341491545093 
97000 25.328072526839794 
98000 25.66365071934474 
99000 26.277224112601242 
100000 26.921230484540672 
101000 27.41620582685104 
102000 27.89090127113222 
103000 28.267072074710743 
104000 28.886821671469548 
105000 29.4715155804617 
106000 29.779678590460147 
107000 30.57379126963211 
108000 30.970110383920467 
109000 31.58937519114063 
110000 32.09009643870974 
111000 32.607388945242924 
112000 32.91648880386504 
113000 33.62967948089703 
114000 34.271641083620544 
115000 34.68187449768767 
116000 35.306287512114885 
117000 35.71831946176652 
118000 36.34194609275577 
119000 36.901978177302205 
120000 37.53623592411034 
121000 37.81258558658279 
122000 38.69162847796148 
123000 38.99993465412711 
124000 39.67486172260925 
125000 40.14925108288836 
126000 40.650113807383114 
127000 41.121877170360484 
128000 41.705823910136125 
129000 42.28318422282714 
130000 42.86923849746864 
131000 43.29188278132747 
132000 43.86468418659049 
133000 44.53719112222351 
134000 44.900267354315964 
135000 45.76370269282711 
136000 46.4265216542633 
137000 46.65370981752434 
138000 47.20447952229335 
139000 47.79080790151695 
140000 48.45091098433415 
141000 48.88823044057872 
142000 49.82888627008887 
143000 49.967477300480276 
144000 50.55364158378444 
145000 51.09995512911255 
146000 51.53837077149637 
147000 52.21431983280774 
148000 52.48461951726524 
149000 52.85735222155723 
150000 53.280168032030154 
151000 53.974225373899024 
152000 54.53180277032922 
153000 55.31706763111722 
154000 55.57247976320186 
155000 56.241649444797 
156000 56.19437944161434 
157000 56.84507069969768 
158000 57.5140969632256 
159000 58.081106460547176 
160000 58.481102064660234 
161000 58.817274661814615 
162000 59.50668367743081 
163000 59.85600065347935 
164000 60.15501881638405 
165000 60.293978169671696 
166000 60.91036583111443 
167000 61.728347991448544 
168000 62.637364118810986 
169000 63.16907113301183 
170000 63.694347514529795 
171000 64.06225723814957 
172000 64.49842633113498 
173000 65.28164759505619 
174000 65.56718233065847 
175000 65.91263115871568 
176000 66.20360363479257 
177000 67.35821377114372 
178000 67.74854645117028 
179000 68.35507726203355 
180000 69.39986047273146 
181000 69.91057758804358 
182000 70.29191585512216 
183000 71.18326148013482 
184000 71.7072003789616 
185000 72.26876987147163 
186000 72.48635669369071 
187000 72.8305725359191 
188000 73.06724668629793 
189000 73.51966851179758 
190000 74.23653613287745 
191000 74.97785613490075 
192000 75.32978777220592 
193000 76.11318755560902 
194000 76.48004277473753 
195000 76.84293397538067 
196000 77.37488058191848 
197000 77.6978500963279 
198000 78.2285688160563 
199000 78.75657807009156 
200000 79.18481841403407 
201000 79.34713317466677 
202000 79.94395904089363 
203000 80.47218912685318 
204000 81.01586244595065 
205000 81.80364224599187 
206000 82.76453927862288 
207000 83.34713340963665 
208000 84.01203460471338 
209000 84.40723736257428 
210000 85.15960050903585 
211000 85.80931656647476 
212000 86.1318983236067 
213000 86.43264337550515 
214000 86.74274884243664 
215000 87.0836119783517 
216000 87.4900261408133 
217000 88.05799452862784 
218000 88.85720216945124 
219000 89.24352300711546 
220000 89.74459321398353 
221000 90.50363611874553 
222000 91.06412660163625 
223000 91.02216595820698 
224000 91.95521460004245 
225000 92.38984187578662 
226000 93.13910472398226 
227000 93.47847988374708 
228000 93.37953964710975 
229000 94.1185366436775 
230000 94.44220285682594 
