# Time-averaged data for fix lithiummsdt
# TimeStep c_lithiummsd[4]
10050000 1.16589e-30
10051000 0.40755
10052000 0.437851
10053000 0.473908
10054000 0.480631
10055000 0.479993
10056000 0.506675
10057000 0.484922
10058000 0.485642
10059000 0.505458
10060000 0.519343
10061000 0.534604
10062000 0.531609
10063000 0.527766
10064000 0.540329
10065000 0.554714
10066000 0.55897
10067000 0.560885
10068000 0.582213
10069000 0.589914
10070000 0.592787
10071000 0.63553
10072000 0.620025
10073000 0.616884
10074000 0.634947
10075000 0.624765
10076000 0.636192
10077000 0.633852
10078000 0.644597
10079000 0.650754
10080000 0.643181
10081000 0.656575
10082000 0.668751
10083000 0.655727
10084000 0.673483
10085000 0.680983
10086000 0.679594
10087000 0.697352
10088000 0.699309
10089000 0.710884
10090000 0.708615
10091000 0.713058
10092000 0.700434
10093000 0.702314
10094000 0.715374
10095000 0.720621
10096000 0.722163
10097000 0.73962
10098000 0.734841
10099000 0.724239
10100000 0.71495
10101000 0.709686
10102000 0.707139
10103000 0.729076
10104000 0.730186
10105000 0.744715
10106000 0.744173
10107000 0.735772
10108000 0.75383
10109000 0.751635
10110000 0.785001
10111000 0.785381
10112000 0.796927
10113000 0.786404
10114000 0.796075
10115000 0.791859
10116000 0.790063
10117000 0.797109
10118000 0.804787
10119000 0.779427
10120000 0.792739
10121000 0.809733
10122000 0.827177
10123000 0.819023
10124000 0.840224
10125000 0.840568
10126000 0.862313
10127000 0.856102
10128000 0.865132
10129000 0.877008
10130000 0.873925
10131000 0.868597
10132000 0.900153
10133000 0.905237
10134000 0.887509
10135000 0.88637
10136000 0.904654
10137000 0.896711
10138000 0.885305
10139000 0.888964
10140000 0.903628
10141000 0.918621
10142000 0.904543
10143000 0.912618
10144000 0.908651
10145000 0.912525
10146000 0.890522
10147000 0.895298
10148000 0.906807
10149000 0.93161
10150000 0.932462
10151000 0.936751
10152000 0.941801
10153000 0.94369
10154000 0.942418
10155000 0.947017
10156000 0.973101
10157000 0.976038
10158000 0.974818
10159000 0.998997
10160000 1.00543
10161000 1.00112
10162000 1.00287
10163000 1.01339
10164000 1.0084
10165000 1.03914
10166000 1.0354
10167000 1.03954
10168000 1.03845
10169000 1.04567
10170000 1.04103
10171000 1.07025
10172000 1.06263
10173000 1.0941
10174000 1.07567
10175000 1.05973
10176000 1.07356
10177000 1.07764
10178000 1.10394
10179000 1.09742
10180000 1.10146
10181000 1.11458
10182000 1.11092
10183000 1.13978
10184000 1.13265
10185000 1.14209
10186000 1.13483
10187000 1.13739
10188000 1.15228
10189000 1.15929
10190000 1.16585
10191000 1.14213
10192000 1.15533
10193000 1.14374
10194000 1.14811
10195000 1.17184
10196000 1.20154
10197000 1.19426
10198000 1.20087
10199000 1.21403
10200000 1.21122
10201000 1.2199
10202000 1.21879
10203000 1.22106
10204000 1.21621
10205000 1.21815
10206000 1.22241
10207000 1.20999
10208000 1.21546
10209000 1.22376
10210000 1.22597
10211000 1.21381
10212000 1.22404
10213000 1.2306
10214000 1.22808
10215000 1.21727
10216000 1.22096
10217000 1.23041
10218000 1.20784
10219000 1.24711
10220000 1.24624
10221000 1.23196
10222000 1.24695
10223000 1.23264
10224000 1.25204
10225000 1.22608
10226000 1.23107
10227000 1.25555
10228000 1.25661
10229000 1.26009
10230000 1.26626
10231000 1.26636
10232000 1.27353
10233000 1.29896
10234000 1.29552
10235000 1.27793
10236000 1.28438
10237000 1.29981
10238000 1.29961
10239000 1.31576
10240000 1.3035
10241000 1.29257
10242000 1.3132
10243000 1.34384
10244000 1.3459
10245000 1.33147
10246000 1.33487
10247000 1.36041
10248000 1.36069
10249000 1.37063
10250000 1.35746
10251000 1.33087
10252000 1.35172
10253000 1.37419
10254000 1.35533
10255000 1.35809
10256000 1.39061
10257000 1.37102
10258000 1.34904
10259000 1.38288
10260000 1.37954
10261000 1.39249
10262000 1.39644
10263000 1.3745
10264000 1.37884
10265000 1.39319
10266000 1.40361
10267000 1.42006
10268000 1.40631
10269000 1.39583
10270000 1.42201
10271000 1.41733
10272000 1.42537
10273000 1.42903
10274000 1.42973
10275000 1.42884
10276000 1.43579
10277000 1.44046
10278000 1.44891
10279000 1.43749
10280000 1.44769
10281000 1.4462
10282000 1.45434
10283000 1.4553
10284000 1.45603
10285000 1.4591
10286000 1.4806
10287000 1.46756
10288000 1.47493
10289000 1.48612
10290000 1.47444
10291000 1.44359
10292000 1.45583
10293000 1.47689
10294000 1.49035
10295000 1.46079
10296000 1.50183
10297000 1.50489
10298000 1.49967
10299000 1.5159
10300000 1.52698
10301000 1.51456
10302000 1.54379
10303000 1.51298
10304000 1.55105
10305000 1.55377
10306000 1.54898
10307000 1.57368
10308000 1.58537
10309000 1.57413
10310000 1.5638
10311000 1.57726
10312000 1.56119
10313000 1.58168
10314000 1.59423
10315000 1.55403
10316000 1.56482
10317000 1.55979
10318000 1.58146
10319000 1.57444
10320000 1.59698
10321000 1.59482
10322000 1.61281
10323000 1.57859
10324000 1.61658
10325000 1.60929
10326000 1.60881
10327000 1.64143
10328000 1.61915
10329000 1.63821
10330000 1.62556
10331000 1.61733
10332000 1.63581
10333000 1.63461
10334000 1.64236
10335000 1.65475
10336000 1.6769
10337000 1.67647
10338000 1.68
10339000 1.6984
10340000 1.69756
10341000 1.70529
10342000 1.72759
10343000 1.69379
10344000 1.70622
10345000 1.71513
10346000 1.71196
10347000 1.70662
10348000 1.70948
10349000 1.71256
10350000 1.73843
10351000 1.74031
10352000 1.72125
10353000 1.73877
10354000 1.74655
10355000 1.768
10356000 1.74403
10357000 1.75094
10358000 1.76911
10359000 1.76433
10360000 1.78269
10361000 1.78834
10362000 1.78485
10363000 1.79921
10364000 1.81296
10365000 1.83116
10366000 1.80841
10367000 1.80089
10368000 1.78634
10369000 1.79136
10370000 1.81862
10371000 1.78411
10372000 1.7995
10373000 1.83172
10374000 1.81648
10375000 1.82368
10376000 1.83102
10377000 1.8435
10378000 1.83322
10379000 1.82827
10380000 1.84168
10381000 1.83473
10382000 1.83191
10383000 1.8546
10384000 1.84533
10385000 1.8534
10386000 1.86852
10387000 1.86151
10388000 1.88232
10389000 1.87371
10390000 1.88482
10391000 1.88449
10392000 1.90899
10393000 1.89371
10394000 1.90171
10395000 1.89488
10396000 1.89508
10397000 1.88421
10398000 1.90797
10399000 1.91537
10400000 1.91678
10401000 1.94825
10402000 1.92133
10403000 1.93169
10404000 1.93144
10405000 1.92002
10406000 1.93448
10407000 1.93574
10408000 1.94138
10409000 1.93853
10410000 1.95236
10411000 1.9456
10412000 1.98198
10413000 1.97199
10414000 1.9925
10415000 2.00579
10416000 1.9731
10417000 2.00875
10418000 1.98759
10419000 1.97795
10420000 1.97787
10421000 1.98818
10422000 1.99619
10423000 1.99315
10424000 1.9907
10425000 1.99101
10426000 1.98439
10427000 1.99698
10428000 2.02033
10429000 2.02532
10430000 2.03456
10431000 2.03152
10432000 2.01741
10433000 2.02464
10434000 2.02505
10435000 2.02412
10436000 2.01126
10437000 2.02088
10438000 2.05237
10439000 2.03943
10440000 2.07424
10441000 2.08295
10442000 2.06984
10443000 2.09858
10444000 2.05868
10445000 2.07752
10446000 2.05891
10447000 2.08226
10448000 2.07099
10449000 2.0966
10450000 2.0927
10451000 2.11269
10452000 2.10427
10453000 2.11423
10454000 2.12167
10455000 2.12245
10456000 2.11882
10457000 2.11693
10458000 2.13588
10459000 2.11437
10460000 2.1406
10461000 2.12613
10462000 2.1404
10463000 2.13186
10464000 2.14816
10465000 2.15393
10466000 2.18078
10467000 2.14942
10468000 2.17487
10469000 2.15691
10470000 2.1972
10471000 2.16359
10472000 2.16785
10473000 2.17411
10474000 2.16999
10475000 2.17063
10476000 2.19657
10477000 2.20302
10478000 2.22832
10479000 2.22538
10480000 2.23861
10481000 2.24833
10482000 2.23363
10483000 2.25062
10484000 2.27595
10485000 2.26047
10486000 2.22617
10487000 2.24778
10488000 2.25886
10489000 2.28272
10490000 2.28488
10491000 2.27854
10492000 2.28725
10493000 2.30714
10494000 2.3069
10495000 2.30766
10496000 2.3311
10497000 2.31218
10498000 2.33656
10499000 2.35314
10500000 2.34236
10501000 2.36365
10502000 2.35302
10503000 2.36435
10504000 2.3578
10505000 2.33724
10506000 2.35338
10507000 2.36227
10508000 2.36591
10509000 2.34697
10510000 2.36781
10511000 2.35692
10512000 2.37998
10513000 2.35793
10514000 2.34777
10515000 2.33974
10516000 2.35728
10517000 2.35202
10518000 2.35433
10519000 2.35022
10520000 2.37776
10521000 2.38569
