# Time-averaged data for fix lithiummsdt
# TimeStep c_lithiummsd[4]
10050000 6.69778e-29
10051000 1.03036
10052000 1.35488
10053000 1.69694
10054000 1.98221
10055000 2.24669
10056000 2.50803
10057000 2.82109
10058000 3.09862
10059000 3.38268
10060000 3.59574
10061000 3.92036
10062000 4.13182
10063000 4.35593
10064000 4.61373
10065000 4.91541
10066000 5.11234
10067000 5.21792
10068000 5.48473
10069000 5.76167
10070000 5.96971
10071000 6.21518
10072000 6.44717
10073000 6.62252
10074000 6.82544
10075000 7.09461
10076000 7.35936
10077000 7.63368
10078000 7.84478
10079000 8.11961
10080000 8.4188
10081000 8.66
10082000 8.91336
10083000 9.20891
10084000 9.40711
10085000 9.68328
10086000 9.95517
10087000 10.1132
10088000 10.3829
10089000 10.5998
10090000 10.8943
10091000 11.0235
10092000 11.3423
10093000 11.487
10094000 11.7261
10095000 12.0068
10096000 12.2493
10097000 12.444
10098000 12.6785
10099000 12.9473
10100000 13.1497
10101000 13.449
10102000 13.7168
10103000 13.961
10104000 14.198
10105000 14.4291
10106000 14.6176
10107000 14.7937
10108000 15.0889
10109000 15.2946
10110000 15.6049
10111000 15.8311
10112000 15.8988
10113000 16.2086
10114000 16.3898
10115000 16.6532
10116000 16.8676
10117000 17.1495
10118000 17.4141
10119000 17.5279
10120000 17.7483
10121000 17.9481
10122000 18.2
10123000 18.5534
10124000 18.7525
10125000 18.9799
10126000 19.1029
10127000 19.3939
10128000 19.608
10129000 19.7737
10130000 20.0897
10131000 20.2132
10132000 20.4359
10133000 20.6311
10134000 20.8974
10135000 21.1923
10136000 21.5243
10137000 21.6301
10138000 21.8202
10139000 22.1588
10140000 22.3274
10141000 22.586
10142000 22.8187
10143000 22.9757
10144000 23.2598
10145000 23.4397
10146000 23.6819
10147000 23.8449
10148000 24.0268
10149000 24.2368
10150000 24.4764
10151000 24.6282
10152000 24.8321
10153000 25.0954
10154000 25.2734
10155000 25.5928
10156000 25.7844
10157000 25.9653
10158000 26.0813
10159000 26.3282
10160000 26.5222
10161000 26.8564
10162000 26.9992
10163000 27.197
10164000 27.4476
10165000 27.5996
10166000 27.8793
10167000 28.2169
10168000 28.3468
10169000 28.6394
10170000 29.0053
10171000 29.1556
10172000 29.4193
10173000 29.6438
10174000 30.0323
10175000 30.2995
10176000 30.364
10177000 30.6205
10178000 30.7997
10179000 31.1033
10180000 31.2981
10181000 31.4374
10182000 31.7425
10183000 32.0993
10184000 32.3524
10185000 32.6838
10186000 33.0022
10187000 33.1862
10188000 33.5218
10189000 33.6051
10190000 33.8429
10191000 34.1298
10192000 34.3158
10193000 34.7099
10194000 34.8481
10195000 35.0643
10196000 35.3248
10197000 35.6234
10198000 36.0127
10199000 36.2322
10200000 36.4498
10201000 36.531
10202000 36.7797
10203000 37.1529
10204000 37.3731
10205000 37.394
10206000 37.8421
10207000 37.9945
10208000 38.1604
10209000 38.3949
10210000 38.5845
10211000 38.9576
10212000 39.1448
10213000 39.285
10214000 39.652
10215000 39.8265
10216000 40.1658
10217000 40.3169
10218000 40.677
10219000 40.9106
10220000 41.0485
10221000 41.276
10222000 41.5218
10223000 41.7375
10224000 41.9781
10225000 42.1349
10226000 42.3724
10227000 42.5523
10228000 42.7831
10229000 42.8966
10230000 43.1424
10231000 43.5178
10232000 43.6165
10233000 44.0287
10234000 44.1527
10235000 44.5154
10236000 44.6803
10237000 44.851
10238000 45.1159
10239000 45.3641
10240000 45.5034
10241000 45.8517
10242000 46.2306
10243000 46.3832
10244000 46.55
10245000 46.9601
10246000 47.2692
10247000 47.5082
10248000 47.691
10249000 48.0043
10250000 48.3294
10251000 48.5016
10252000 48.7243
10253000 48.9041
10254000 49.0655
10255000 49.3715
10256000 49.6313
10257000 49.7426
10258000 50.0522
10259000 50.1796
10260000 50.5934
10261000 50.836
10262000 51.134
10263000 51.2133
10264000 51.4728
10265000 51.6503
10266000 51.9005
10267000 52.0419
10268000 52.2144
10269000 52.3683
10270000 52.6844
10271000 52.7671
10272000 53.0105
10273000 53.095
10274000 53.3088
10275000 53.6289
10276000 53.9441
10277000 54.1018
10278000 54.409
10279000 54.4509
10280000 54.7761
10281000 54.9259
10282000 55.0571
10283000 55.3633
10284000 55.5032
10285000 55.6828
10286000 56.0699
10287000 56.31
10288000 56.5251
10289000 56.8504
10290000 56.954
10291000 57.0986
10292000 57.3561
10293000 57.5644
10294000 57.9967
10295000 58.207
10296000 58.4863
10297000 58.5243
10298000 58.7017
10299000 59.0134
10300000 59.3866
10301000 59.6013
10302000 59.8212
10303000 60.1124
10304000 60.4689
10305000 60.6662
10306000 60.7852
10307000 60.9299
10308000 61.2418
10309000 61.5888
10310000 61.6517
10311000 62.0148
10312000 62.3536
10313000 62.6908
10314000 62.9433
10315000 63.0804
10316000 63.3163
10317000 63.5739
10318000 63.6621
10319000 63.876
10320000 63.9581
10321000 64.2586
10322000 64.3482
10323000 64.5457
10324000 64.7962
10325000 65.0289
10326000 65.28
10327000 65.4886
10328000 65.6984
10329000 65.9693
10330000 66.1036
10331000 66.4713
10332000 66.6813
10333000 67.0933
10334000 67.2179
10335000 67.4072
10336000 67.5984
10337000 67.7842
10338000 67.9796
10339000 67.9974
10340000 68.3074
10341000 68.5878
10342000 68.8526
10343000 69.002
10344000 69.0441
10345000 69.2258
10346000 69.4952
10347000 69.67
10348000 69.9765
10349000 70.1839
10350000 70.3308
10351000 70.7347
10352000 70.8404
10353000 71.1024
10354000 71.4146
10355000 71.5646
10356000 71.8964
10357000 71.8898
10358000 72.1315
10359000 72.3315
10360000 72.5524
10361000 72.9133
10362000 73.2867
10363000 73.396
10364000 73.7556
10365000 73.9004
10366000 74.0499
10367000 74.3756
10368000 74.5592
10369000 74.8282
10370000 74.935
10371000 75.0658
10372000 75.2455
10373000 75.5589
10374000 75.8172
10375000 76
10376000 76.308
10377000 76.3422
10378000 76.5316
10379000 76.7419
10380000 76.8758
10381000 77.2026
10382000 77.428
10383000 77.3622
10384000 77.6917
10385000 77.9519
10386000 78.3547
10387000 78.2295
10388000 78.5943
10389000 78.7584
10390000 78.85
10391000 79.0472
10392000 79.331
10393000 79.6708
10394000 79.785
10395000 80.1865
10396000 80.3345
10397000 80.5375
10398000 80.8374
10399000 81.1714
10400000 81.3724
10401000 81.5751
10402000 81.7744
10403000 82.0825
10404000 82.4052
10405000 82.7252
10406000 82.8963
10407000 82.9687
10408000 83.188
10409000 83.5132
10410000 83.5149
10411000 83.6983
10412000 84.104
10413000 84.2667
10414000 84.4955
10415000 84.6447
10416000 84.8691
10417000 85.0731
10418000 85.249
10419000 85.3741
10420000 85.6574
10421000 86.0084
10422000 86.1595
10423000 86.4171
10424000 86.7383
10425000 86.8684
10426000 87.1032
10427000 87.4077
10428000 87.6054
10429000 87.721
10430000 87.8592
10431000 87.9775
10432000 88.3296
10433000 88.5586
10434000 88.7259
10435000 89.0197
10436000 89.3602
10437000 89.3634
10438000 89.5348
10439000 89.7256
10440000 90.0158
10441000 90.2646
10442000 90.4931
10443000 90.6214
10444000 90.8504
10445000 91.1316
10446000 91.2638
10447000 91.5273
10448000 91.8517
10449000 91.985
10450000 92.185
10451000 92.2649
10452000 92.5607
10453000 92.8572
10454000 93.0495
10455000 93.3013
10456000 93.5001
10457000 93.5388
10458000 93.9046
10459000 93.9166
10460000 94.1234
10461000 94.3342
10462000 94.6058
10463000 94.8059
10464000 94.8384
10465000 95.249
10466000 95.5518
10467000 95.8742
10468000 95.9395
10469000 96.2854
10470000 96.3327
10471000 96.6835
10472000 97.068
10473000 97.1145
10474000 97.0259
10475000 97.3389
10476000 97.567
10477000 97.7961
10478000 97.9848
10479000 97.8949
10480000 97.9945
10481000 98.2776
10482000 98.7346
10483000 99.0553
10484000 99.3119
10485000 99.4977
10486000 99.7193
10487000 99.9157
10488000 100.217
10489000 100.428
10490000 100.725
10491000 100.811
10492000 101.084
10493000 101.31
