# Time-averaged data for fix lithiummsdt 
# TimeStep c_lithiummsd[4] 
6050000.0 0.0
6051000.0 0.23999999999978172
6052000.0 0.9400000000000546
6053000.0 1.0
6054000.0 1.849999999999909
6055000.0 0.7399999999997817
6056000.0 2.3400000000001455
6057000.0 2.2199999999998
6058000.0 2.300000000000182
6059000.0 2.5799999999999272
6060000.0 2.0700000000001637
6061000.0 2.5599999999999454
6062000.0 3.550000000000182
6063000.0 3.9200000000000728
6064000.0 4.889999999999873
6065000.0 4.8400000000001455
6066000.0 4.300000000000182
6067000.0 4.760000000000218
6068000.0 5.369999999999891
6069000.0 4.989999999999782
6070000.0 5.139999999999873
6071000.0 6.489999999999782
6072000.0 6.579999999999927
6073000.0 6.800000000000182
6074000.0 6.800000000000182
6075000.0 7.349999999999909
6076000.0 7.820000000000164
6077000.0 8.63000000000011
6078000.0 8.329999999999927
6079000.0 8.139999999999873
6080000.0 8.0300000000002
6081000.0 9.0
6082000.0 9.5
6083000.0 9.849999999999909
6084000.0 9.13000000000011
6085000.0 10.539999999999964
6086000.0 10.7199999999998
6087000.0 11.800000000000182
6088000.0 12.019999999999982
6089000.0 12.13000000000011
6090000.0 11.88000000000011
6091000.0 13.789999999999964
6092000.0 13.329999999999927
6093000.0 14.11999999999989
6094000.0 14.7800000000002
6095000.0 14.389999999999873
6096000.0 15.88000000000011
6097000.0 16.7199999999998
6098000.0 17.190000000000055
6099000.0 16.789999999999964
6100000.0 17.420000000000073
6101000.0 17.050000000000182
6102000.0 17.690000000000055
6103000.0 18.550000000000182
6104000.0 19.230000000000018
6105000.0 18.76000000000022
6106000.0 19.699999999999818
6107000.0 19.670000000000073
6108000.0 20.199999999999818
6109000.0 19.920000000000073
6110000.0 21.0300000000002
6111000.0 21.820000000000164
6112000.0 21.570000000000164
6113000.0 22.360000000000127
6114000.0 22.73999999999978
6115000.0 21.86999999999989
6116000.0 23.519999999999982
6117000.0 23.23999999999978
6118000.0 24.65000000000009
6119000.0 25.26000000000022
6120000.0 27.090000000000146
6121000.0 26.420000000000073
6122000.0 26.38000000000011
6123000.0 26.789999999999964
6124000.0 26.929999999999836
6125000.0 28.079999999999927
6126000.0 28.480000000000018
6127000.0 28.73999999999978
6128000.0 29.5
6129000.0 30.170000000000073
6130000.0 29.920000000000073
6131000.0 30.190000000000055
6132000.0 30.789999999999964
6133000.0 31.860000000000127
6134000.0 31.73999999999978
6135000.0 31.199999999999818
6136000.0 30.699999999999818
6137000.0 30.949999999999818
6138000.0 31.7199999999998
6139000.0 32.909999999999854
6140000.0 33.210000000000036
6141000.0 34.0
6142000.0 34.26000000000022
6143000.0 34.82999999999993
6144000.0 34.5300000000002
6145000.0 35.88000000000011
6146000.0 35.7800000000002
6147000.0 36.61999999999989
6148000.0 37.76999999999998
6149000.0 38.05000000000018
6150000.0 38.710000000000036
6151000.0 38.63000000000011
6152000.0 39.159999999999854
6153000.0 40.340000000000146
6154000.0 40.179999999999836
6155000.0 40.34999999999991
6156000.0 41.15000000000009
6157000.0 41.4699999999998
6158000.0 42.48999999999978
6159000.0 43.34999999999991
6160000.0 43.84999999999991
6161000.0 45.17000000000007
6162000.0 44.86000000000013
6163000.0 44.82999999999993
6164000.0 44.76999999999998
6165000.0 45.210000000000036
6166000.0 45.38000000000011
6167000.0 45.929999999999836
6168000.0 46.23000000000002
6169000.0 46.25
6170000.0 45.84999999999991
6171000.0 46.460000000000036
6172000.0 47.059999999999945
6173000.0 47.88999999999987
6174000.0 48.86000000000013
6175000.0 47.960000000000036
6176000.0 49.55000000000018
6177000.0 48.76000000000022
6178000.0 49.82999999999993
6179000.0 50.659999999999854
6180000.0 50.4699999999998
6181000.0 50.48000000000002
6182000.0 51.05000000000018
6183000.0 51.80000000000018
6184000.0 51.179999999999836
6185000.0 51.960000000000036
6186000.0 52.559999999999945
6187000.0 52.409999999999854
6188000.0 53.01000000000022
6189000.0 53.4699999999998
6190000.0 54.309999999999945
6191000.0 54.320000000000164
6192000.0 54.69999999999982
6193000.0 55.039999999999964
6194000.0 55.67000000000007
6195000.0 55.5
6196000.0 56.01000000000022
6197000.0 56.01999999999998
6198000.0 56.59999999999991
6199000.0 56.9699999999998
6200000.0 57.5
6201000.0 56.9699999999998
6202000.0 58.309999999999945
6203000.0 58.69999999999982
6204000.0 59.05000000000018
6205000.0 58.51999999999998
6206000.0 58.88999999999987
6207000.0 59.320000000000164
6208000.0 59.94999999999982
6209000.0 61.13999999999987
6210000.0 61.13000000000011
6211000.0 61.90000000000009
6212000.0 63.090000000000146
6213000.0 63.4699999999998
6214000.0 63.309999999999945
6215000.0 64.07000000000016
6216000.0 64.86999999999989
6217000.0 65.4699999999998
6218000.0 66.09999999999991
6219000.0 66.23000000000002
6220000.0 66.46000000000004
6221000.0 66.23999999999978
6222000.0 66.59999999999991
6223000.0 67.57000000000016
6224000.0 68.38000000000011
6225000.0 68.80999999999995
6226000.0 68.90999999999985
6227000.0 69.65000000000009
6228000.0 70.38000000000011
6229000.0 71.26999999999998
6230000.0 71.78999999999996
6231000.0 72.36000000000013
6232000.0 71.94000000000005
6233000.0 72.2199999999998
6234000.0 72.84999999999991
6235000.0 72.53999999999996
6236000.0 73.53999999999996
6237000.0 74.0
6238000.0 73.71000000000004
6239000.0 75.07000000000016
6240000.0 74.88000000000011
6241000.0 74.98999999999978
6242000.0 75.28999999999996
6243000.0 76.15000000000009
6244000.0 75.9699999999998
6245000.0 75.76999999999998
6246000.0 76.53999999999996
6247000.0 76.73000000000002
6248000.0 76.92000000000007
